True_Label,Predicted_Label,Confidence
6,3,0.37715647
6,6,0.55423164
6,6,0.4140893
3,3,0.5791636
0,6,0.34783688
0,4,0.2461024
4,3,0.44815826
2,5,0.34269688
6,6,0.30637655
2,6,0.26107013
5,5,0.76225126
4,3,0.36286807
4,3,0.386771
6,6,0.3994063
5,5,0.29307318
2,0,0.21580987
6,4,0.37245855
5,5,0.64382154
6,4,0.26464984
3,4,0.39001518
3,3,0.2943324
5,6,0.19714303
3,3,0.36721435
2,4,0.30386212
3,4,0.41565284
2,5,0.44756085
6,3,0.29975253
4,3,0.5338404
3,5,0.48518658
0,0,0.35989413
4,0,0.21906587
3,3,0.7817417
6,2,0.3899706
2,0,0.28338134
0,6,0.32114848
3,3,0.29634023
3,3,0.41340715
6,4,0.28111345
4,4,0.22749674
4,4,0.37619558
3,0,0.34716815
5,6,0.35258445
0,4,0.39420408
2,2,0.24058016
6,3,0.3694445
0,0,0.21246755
6,0,0.2908639
3,3,0.41531456
3,3,0.30689535
3,6,0.30294344
2,2,0.35653722
3,3,0.36376035
6,3,0.2850874
5,3,0.28214335
3,4,0.25767392
2,2,0.3836217
4,6,0.28540158
3,4,0.35556993
2,2,0.19874822
2,3,0.2080219
6,6,0.32298175
6,4,0.5626065
0,4,0.27210522
1,3,0.7855359
4,3,0.6738445
3,3,0.4295615
3,6,0.3312116
3,3,0.30639735
6,6,0.65098697
6,6,0.2710629
2,3,0.32771975
4,4,0.32621035
5,5,0.5128883
6,3,0.28428268
5,3,0.5518551
4,4,0.39533815
3,3,0.70239574
4,4,0.31038696
3,2,0.21839878
3,3,0.24758595
2,3,0.3229662
2,4,0.32985887
5,5,0.44915542
4,3,0.36496395
5,5,0.6139392
5,3,0.33858952
4,6,0.38960534
0,3,0.34747717
0,3,0.32695302
0,5,0.2684087
4,2,0.2530294
6,3,0.36374423
6,0,0.28773335
6,0,0.37105158
4,4,0.5584599
3,3,0.3775889
0,3,0.30340418
2,5,0.70368063
6,3,0.3011345
5,5,0.88326925
3,4,0.24050707
2,5,0.41081163
6,6,0.34641612
4,3,0.30830523
6,4,0.27160758
0,3,0.28660172
3,3,0.7922116
5,2,0.2073323
5,5,0.3602621
0,4,0.35416824
3,3,0.51677704
2,3,0.6478776
3,3,0.39184707
0,3,0.3595273
6,6,0.6623597
0,3,0.53441966
6,4,0.32961693
0,4,0.39397192
5,3,0.24225096
6,6,0.48726913
4,4,0.22997507
2,3,0.3806951
1,4,0.33059916
3,3,0.67903423
4,4,0.30424014
6,2,0.3612281
0,4,0.23231639
0,3,0.356625
2,4,0.21903856
4,4,0.2865588
5,0,0.32457587
6,4,0.34641394
5,5,0.5352115
0,0,0.34412557
2,4,0.22566164
0,4,0.27013746
3,3,0.7102961
4,3,0.33668572
3,3,0.43434545
6,3,0.33006567
6,6,0.5288317
4,4,0.52104163
2,4,0.24486151
1,2,0.28669855
4,6,0.2699553
1,5,0.2211271
2,4,0.23045345
4,4,0.33610246
4,3,0.35976455
4,3,0.30787212
3,6,0.35080186
2,3,0.2516331
0,5,0.4724613
3,3,0.55711675
3,6,0.30400074
0,0,0.24827653
4,4,0.23544928
6,3,0.39647132
6,2,0.28434572
4,6,0.4101164
3,3,0.50177664
5,6,0.37438986
6,5,0.21904394
4,4,0.4102771
3,3,0.8045106
0,6,0.341979
5,5,0.9406251
0,6,0.27296194
3,3,0.35810825
3,3,0.51714045
5,2,0.4886512
3,3,0.34062073
3,6,0.29169297
3,3,0.5818466
2,2,0.2104583
2,3,0.4589264
4,4,0.23755863
2,3,0.34899095
6,6,0.3027691
2,5,0.32376218
3,3,0.48186773
4,4,0.526981
0,0,0.21043189
0,6,0.29329956
5,5,0.41673678
3,3,0.3007509
4,6,0.6464241
4,4,0.26656914
6,3,0.51920384
2,5,0.54325724
6,6,0.596731
6,6,0.5356161
0,0,0.24996524
4,3,0.6181572
3,4,0.23877835
2,3,0.23049636
3,3,0.42135382
4,4,0.34592962
6,3,0.20965672
6,3,0.290759
2,6,0.3412025
6,0,0.21341552
2,5,0.51360875
2,5,0.8459061
4,4,0.3841954
6,6,0.5548426
6,3,0.45011356
6,3,0.35352215
6,2,0.2333384
3,3,0.5235069
4,3,0.3231678
3,6,0.25307056
3,3,0.7568088
4,3,0.64178014
4,6,0.47707748
4,3,0.33982888
3,3,0.4154038
3,3,0.31033668
2,3,0.31394812
4,0,0.29611605
0,2,0.21583486
4,3,0.2957056
3,4,0.28397122
3,3,0.42199102
0,0,0.3663488
6,3,0.70369005
4,3,0.7015323
4,3,0.48064575
6,6,0.5352124
3,3,0.5142792
4,6,0.27857932
6,3,0.33473018
2,6,0.35951594
4,4,0.3303872
2,4,0.36451706
5,5,0.5181417
3,3,0.5604562
0,3,0.4470727
6,6,0.33541682
6,4,0.33193797
3,3,0.4312708
3,6,0.38266
5,5,0.9153131
5,5,0.47586346
3,3,0.26165852
0,4,0.2706738
5,6,0.3283071
6,6,0.24852455
6,3,0.30912298
3,3,0.3467824
5,5,0.39246932
0,4,0.46723884
3,3,0.56076974
6,3,0.2885093
0,3,0.29872358
3,3,0.4223087
0,0,0.2894297
3,3,0.5129536
3,3,0.6290567
4,6,0.4136385
4,6,0.31833535
6,6,0.2962828
6,6,0.43569437
3,6,0.24021246
0,5,0.28978166
2,3,0.51424474
2,6,0.3445705
0,5,0.37584037
2,3,0.26947612
3,3,0.7699604
2,5,0.34933996
3,3,0.5986364
2,2,0.18945797
6,6,0.2574414
2,6,0.30965766
2,5,0.71346027
2,6,0.36770424
6,3,0.36690333
3,3,0.7373998
0,6,0.29178166
5,3,0.4940527
5,5,0.6149888
2,3,0.3563967
3,4,0.26520383
0,6,0.26447123
6,3,0.64136636
3,3,0.30086887
2,4,0.377566
1,3,0.2730769
5,6,0.32158124
3,3,0.3410193
6,2,0.23762858
0,3,0.5319362
0,4,0.2993997
5,3,0.30750483
4,4,0.29582226
3,3,0.73322386
4,3,0.22584504
0,3,0.45511973
3,6,0.29460666
3,6,0.25572067
6,6,0.392425
6,3,0.31213382
0,6,0.344894
5,6,0.20995614
6,0,0.33449754
6,4,0.3042782
0,3,0.3720581
2,3,0.43642998
6,6,0.35209724
6,4,0.41138542
0,6,0.3577754
4,4,0.3248821
4,3,0.3646561
3,6,0.2763725
2,6,0.2956161
3,4,0.38699278
6,6,0.46910602
4,4,0.29573217
6,3,0.36105645
0,4,0.2651926
3,6,0.35157233
3,4,0.30850443
3,3,0.3636087
3,3,0.52734846
4,4,0.24895155
6,3,0.67819095
4,3,0.25211096
0,4,0.41250384
5,3,0.34850922
3,4,0.3014864
6,3,0.4769859
0,3,0.24450669
3,3,0.6729392
2,2,0.24096674
0,3,0.28816965
5,5,0.5476798
3,4,0.28320798
3,3,0.44240138
0,6,0.34752715
2,5,0.41165072
3,3,0.32357097
2,6,0.39493233
1,4,0.26992953
0,5,0.25939366
0,6,0.36063588
2,3,0.25356203
2,0,0.29400474
6,5,0.7017149
0,6,0.45544675
6,6,0.4316911
6,3,0.38414297
5,5,0.3777923
3,3,0.53009874
4,3,0.28606698
5,5,0.73202485
0,4,0.390723
2,3,0.3040378
2,3,0.24397056
4,6,0.48179057
0,4,0.3261673
2,3,0.37809414
6,0,0.30318055
2,6,0.32466942
4,4,0.30019206
3,3,0.43679154
0,0,0.34269407
5,6,0.3687544
4,3,0.56259435
2,6,0.40827537
2,2,0.2779337
0,3,0.31437695
0,6,0.32713377
0,0,0.27711165
3,6,0.29115835
3,3,0.76928216
5,5,0.6101517
4,6,0.29156613
2,6,0.3149924
0,0,0.32637855
6,3,0.38004032
3,3,0.39598995
4,4,0.3787002
4,4,0.36209175
0,3,0.32863766
6,6,0.39149246
6,3,0.4921997
3,3,0.6010811
2,5,0.32678956
4,3,0.3035651
6,4,0.29496583
4,4,0.38743442
6,4,0.36100993
0,6,0.33619532
2,2,0.39677012
5,3,0.4709755
3,2,0.24475284
3,3,0.4097145
4,4,0.2990178
3,3,0.657847
2,4,0.4665322
3,6,0.39474693
2,3,0.29229912
0,4,0.28885508
0,4,0.3493061
4,4,0.377503
2,4,0.43322423
4,0,0.27218148
0,2,0.24592748
4,0,0.25558797
5,5,0.32579657
4,3,0.51850283
4,0,0.20024192
0,3,0.22244419
4,0,0.25076655
2,2,0.26073897
6,3,0.38107482
2,3,0.6202416
5,5,0.67806745
0,0,0.3366155
1,5,0.57126445
6,3,0.7695886
3,6,0.399315
0,4,0.2942174
0,6,0.3878106
4,3,0.2528815
2,6,0.45742393
0,4,0.30320972
4,3,0.4915107
3,3,0.28004515
3,3,0.34504452
4,3,0.3585226
2,3,0.2715845
5,5,0.2844011
2,4,0.4040454
1,3,0.25719494
4,6,0.42506796
4,0,0.275427
3,3,0.33077043
3,5,0.2546204
6,4,0.31886563
3,3,0.8140559
3,3,0.41152593
3,4,0.4590275
2,6,0.42482913
0,6,0.22006887
2,2,0.3228794
4,4,0.43724298
0,6,0.2221416
2,4,0.43257365
3,4,0.34409952
0,3,0.27290297
2,3,0.6516012
3,0,0.21503451
2,5,0.42465064
3,3,0.25489527
6,4,0.32390925
3,3,0.6704799
6,4,0.3726036
3,3,0.31885615
6,4,0.2916536
3,6,0.2955805
3,3,0.5516188
0,2,0.23851019
5,2,0.2615551
4,6,0.3410157
3,3,0.6676812
5,3,0.45053992
6,3,0.27963474
6,6,0.42178681
3,3,0.8730493
6,0,0.25018585
3,3,0.38729152
3,3,0.81467867
5,4,0.31189528
4,4,0.33755344
6,3,0.27935264
1,3,0.19862093
2,4,0.2831031
3,3,0.3009286
4,3,0.35897088
3,3,0.28506404
4,3,0.43658656
2,0,0.2509351
6,3,0.3287483
2,5,0.30456614
5,5,0.4525367
5,5,0.506838
5,5,0.8746365
2,4,0.3300739
3,3,0.23459625
4,3,0.28061458
4,0,0.38376215
2,3,0.280317
0,4,0.5017974
3,6,0.3803961
4,4,0.28637812
0,4,0.2416551
5,5,0.33943778
3,3,0.27390152
4,4,0.25849274
0,0,0.21171701
0,0,0.2413479
2,5,0.4945529
6,5,0.34933624
0,2,0.23444943
4,3,0.50214356
2,2,0.23250635
3,3,0.6293183
5,5,0.41400316
0,0,0.25760245
4,3,0.38760176
4,6,0.30442116
6,6,0.35147268
2,0,0.22033052
3,3,0.40528205
0,6,0.32786694
6,6,0.2720272
6,0,0.32527053
3,3,0.25575778
1,4,0.21683255
4,6,0.32124183
4,3,0.34204233
6,5,0.29720387
6,6,0.33769467
5,5,0.36266026
3,6,0.5124387
3,2,0.21458247
4,0,0.4311422
4,4,0.3089372
2,0,0.27099496
6,6,0.30213562
6,6,0.54527634
0,0,0.22697999
3,3,0.8347093
0,3,0.29688647
1,4,0.27632552
4,5,0.33367273
3,3,0.40377736
6,4,0.36461088
2,3,0.26836553
5,5,0.43393525
0,3,0.31235772
5,5,0.34785363
3,3,0.3795455
3,0,0.26851177
4,3,0.35737634
2,3,0.47576243
5,5,0.6944731
3,6,0.4495531
3,5,0.35182482
4,6,0.448762
2,4,0.23022649
2,3,0.29454067
3,6,0.40758198
3,3,0.4128373
4,3,0.34237903
2,2,0.40238827
2,2,0.32530335
2,3,0.22050405
5,5,0.923815
3,3,0.5672945
6,4,0.4733815
6,3,0.491328
0,3,0.30374533
6,6,0.45159614
3,3,0.3336146
4,4,0.403697
0,0,0.31343675
4,5,0.30699903
0,5,0.36748436
3,3,0.3648714
2,3,0.42273286
1,0,0.34429887
4,4,0.77259314
2,5,0.3076093
3,3,0.71629107
0,6,0.31691882
2,3,0.22157389
2,3,0.3667562
0,3,0.35159406
3,3,0.8930376
0,3,0.34705755
4,3,0.684791
4,3,0.2313676
3,3,0.24549353
4,0,0.30174863
3,3,0.5623745
5,5,0.8174596
6,4,0.33908993
0,6,0.26469764
0,4,0.30415496
2,3,0.2548402
3,0,0.24570224
3,4,0.4707267
6,0,0.2106582
0,3,0.5834374
4,3,0.26878166
6,4,0.36521408
3,3,0.47611284
3,0,0.21342044
6,3,0.28307804
3,4,0.26343417
2,5,0.34636438
2,5,0.34367487
5,5,0.41041902
2,5,0.58538824
2,5,0.5092966
6,3,0.40149733
4,4,0.24745099
3,3,0.22548321
2,3,0.30586037
0,0,0.29095733
4,3,0.3388281
6,3,0.43678674
6,4,0.30953118
3,3,0.47056136
5,5,0.30944464
0,6,0.22575113
5,5,0.26866943
3,3,0.37388018
0,6,0.35049668
0,2,0.33217213
6,3,0.2026805
4,4,0.37406126
3,3,0.66539013
6,3,0.20669521
3,3,0.2828024
4,6,0.30594677
3,3,0.37649497
2,4,0.3789969
5,5,0.84817183
5,2,0.41437587
3,5,0.33298588
2,3,0.2943033
2,2,0.28800768
0,5,0.2938501
2,6,0.26530772
3,3,0.5197118
4,3,0.35996458
5,5,0.76864964
4,2,0.2941988
4,3,0.6671666
6,3,0.53672546
0,0,0.41199118
2,5,0.23749736
0,3,0.4837056
3,5,0.28345
6,3,0.44482392
5,5,0.5722239
3,6,0.30861595
0,3,0.23896746
5,5,0.8778163
5,3,0.23680648
0,6,0.29601765
3,3,0.4649804
2,4,0.32891896
6,3,0.38567927
5,5,0.7536645
6,5,0.8816876
3,6,0.33368814
5,5,0.75549585
6,3,0.28618762
0,4,0.31090787
6,6,0.21838856
3,3,0.4713812
6,2,0.33703512
4,3,0.3907422
3,2,0.35286438
2,2,0.35211816
0,6,0.39392135
4,0,0.24582049
6,6,0.50249165
6,3,0.4678723
3,3,0.4363111
3,4,0.3733328
3,3,0.6947154
4,3,0.6456943
6,6,0.34840655
6,6,0.3600826
6,6,0.554199
4,6,0.3803166
2,6,0.2058565
4,6,0.39889327
3,6,0.369597
3,6,0.3200046
5,0,0.2882025
6,2,0.22338311
3,3,0.44313765
4,4,0.5037938
2,6,0.40890774
0,0,0.3102467
4,6,0.38443407
3,3,0.35846862
6,4,0.30396602
2,3,0.39779013
4,3,0.2842362
0,6,0.3132035
3,0,0.27287063
6,6,0.24068914
3,3,0.5347379
5,5,0.7474644
4,3,0.23959988
2,3,0.49182585
6,6,0.38706607
5,6,0.5242146
6,3,0.4048521
3,3,0.33004716
4,3,0.4062311
4,3,0.5193004
5,3,0.7031442
3,3,0.24469887
3,5,0.27087754
6,6,0.27488866
0,3,0.5506398
5,4,0.25078467
6,6,0.49141994
0,0,0.4761332
4,5,0.53316766
2,6,0.43077302
2,6,0.2814588
3,6,0.55426127
0,3,0.25616226
2,4,0.36680093
3,3,0.62159973
6,3,0.30635828
2,5,0.606567
5,2,0.26611102
4,3,0.27301264
6,6,0.55072343
2,5,0.321906
3,3,0.4430707
4,4,0.28628027
2,3,0.39527085
4,4,0.34770608
4,4,0.25545472
4,4,0.5010561
5,3,0.4380788
0,0,0.23361993
3,3,0.48180455
4,4,0.2724167
3,3,0.28418714
6,3,0.6433289
6,4,0.39497077
6,3,0.56173354
0,6,0.39114994
6,3,0.5416495
0,6,0.2745786
1,2,0.22112119
0,4,0.25605592
2,6,0.3527467
5,2,0.3397454
4,3,0.2674274
4,0,0.26021484
4,3,0.3782466
6,6,0.35925454
6,6,0.49163043
4,6,0.31565136
6,3,0.43164876
4,3,0.5664087
6,6,0.3719427
6,3,0.27951428
2,5,0.38050684
0,6,0.47900853
2,0,0.3566778
4,4,0.22479619
2,5,0.23261
3,3,0.39097196
6,3,0.49970517
3,6,0.26023796
4,2,0.38542113
3,3,0.4141701
6,4,0.38766855
3,3,0.22438423
6,3,0.25797275
5,5,0.3123303
2,4,0.45007026
4,6,0.628977
5,5,0.8054277
3,5,0.59502417
2,4,0.26106066
4,6,0.40336257
4,4,0.41305193
4,4,0.34715816
0,3,0.46358562
5,5,0.5887928
4,4,0.4033937
0,4,0.40955967
5,2,0.27900732
0,4,0.33005884
3,3,0.37303558
5,5,0.46313193
4,4,0.28784066
3,5,0.39998552
6,6,0.41945708
4,4,0.29712677
5,5,0.9083167
6,3,0.25607914
4,5,0.32539997
6,6,0.6508608
2,3,0.34626007
3,3,0.25752375
6,0,0.29392418
4,3,0.2746613
0,2,0.34078476
3,3,0.6661017
4,6,0.57158864
2,3,0.30964428
4,6,0.28207582
4,4,0.23435639
2,3,0.25840777
4,6,0.32011876
2,6,0.25383133
1,6,0.43795705
2,3,0.35565922
4,4,0.24438116
2,3,0.24767496
2,5,0.49906334
6,3,0.35842323
3,3,0.3673694
6,6,0.32460034
5,0,0.24669264
3,3,0.7591446
2,5,0.29188114
4,6,0.31329224
1,2,0.25345212
6,6,0.25054598
0,6,0.29255354
2,4,0.29146913
5,5,0.44234595
5,0,0.37824094
0,6,0.41652456
0,3,0.5210508
6,6,0.38566667
1,3,0.6406722
6,4,0.2515564
2,4,0.4344887
6,6,0.27774253
3,3,0.7804199
4,4,0.31522492
4,3,0.3776887
6,6,0.3280129
6,3,0.53334874
3,4,0.2911938
3,3,0.60755783
2,6,0.29203904
1,3,0.34373662
3,3,0.55545247
6,6,0.23664992
3,2,0.30998215
3,3,0.53308153
6,6,0.6164872
2,6,0.26409817
0,4,0.41546035
2,3,0.22523834
2,3,0.4488991
4,4,0.48033354
4,4,0.338339
3,3,0.5250318
3,6,0.34104273
6,6,0.26358238
6,3,0.3412003
3,3,0.28224042
3,4,0.27735266
6,3,0.40865374
3,3,0.7107897
6,4,0.21629205
2,0,0.26801273
3,3,0.6254166
5,5,0.69420785
2,3,0.37921435
3,4,0.23857269
2,6,0.2381868
3,6,0.31095028
3,3,0.57016057
4,4,0.3737855
0,6,0.2565799
0,4,0.33717042
2,4,0.32564914
3,6,0.30199906
4,6,0.31836784
3,6,0.4190174
4,4,0.40279117
0,6,0.41334516
3,3,0.7675048
2,4,0.3993772
6,6,0.3151772
0,4,0.31906784
4,4,0.26416776
3,4,0.35937238
4,6,0.35391694
5,6,0.21839885
2,2,0.35562474
2,6,0.33683234
6,5,0.6919487
4,4,0.2750592
3,0,0.24494575
5,5,0.6198142
6,6,0.3201908
4,6,0.33274242
4,5,0.2731223
3,3,0.8712958
2,4,0.38046333
3,4,0.52111876
4,4,0.33969483
2,0,0.38179776
2,4,0.27842876
2,5,0.2502832
5,5,0.8020337
2,6,0.24158151
2,6,0.21998619
6,6,0.36076987
0,3,0.6437072
4,6,0.42567658
3,3,0.63158846
2,4,0.34775105
3,3,0.50447375
4,4,0.3196097
4,6,0.2565877
0,4,0.23390085
3,4,0.36472118
4,3,0.35045126
4,0,0.20248435
5,5,0.42890608
5,2,0.34449017
0,3,0.70699894
5,5,0.7241018
0,3,0.3044304
6,3,0.37159094
4,4,0.29859903
5,5,0.8500029
0,3,0.31921485
3,6,0.28227904
5,5,0.75627065
6,3,0.40504676
3,3,0.57247835
4,6,0.30765375
5,5,0.8839726
5,5,0.7814384
3,5,0.41731608
2,4,0.31846917
0,3,0.25411305
6,6,0.3597415
5,0,0.31115806
2,6,0.32882407
6,6,0.27223355
4,4,0.35483527
6,4,0.20787333
0,6,0.61749387
0,4,0.27959108
2,6,0.28357136
5,5,0.42040274
6,4,0.39019683
4,6,0.2638755
0,4,0.2731097
2,3,0.2701644
2,4,0.37737352
1,3,0.25662392
4,6,0.26746964
5,5,0.83730924
3,3,0.28594428
2,3,0.418839
4,3,0.34008715
4,3,0.30630156
3,3,0.4754742
6,3,0.5729135
3,3,0.45266873
3,3,0.5371628
4,4,0.380283
4,4,0.42004308
4,3,0.46763706
6,4,0.27098462
5,5,0.51669925
4,4,0.41457358
3,6,0.24066526
6,4,0.30732045
0,5,0.5443068
0,2,0.26415277
6,3,0.33801007
5,5,0.73848146
5,6,0.22991195
4,4,0.35761634
0,6,0.30368808
3,3,0.38137057
2,5,0.389821
1,6,0.26886833
0,4,0.4763099
0,6,0.29782712
6,3,0.22813947
3,3,0.57329476
3,3,0.3233644
5,6,0.31011686
4,4,0.40145594
0,3,0.49105868
5,5,0.56591594
6,5,0.40853193
4,6,0.3419913
4,4,0.28807342
5,5,0.78318757
4,3,0.33346775
5,5,0.81781703
4,6,0.5002997
6,4,0.45897448
2,5,0.406014
0,4,0.3477192
3,3,0.26750356
2,4,0.39448312
4,6,0.3674036
4,4,0.45927438
2,3,0.27493054
3,3,0.45976427
0,6,0.29258886
0,5,0.5964211
4,4,0.6004282
0,3,0.39281866
2,4,0.41461152
4,4,0.3719619
4,3,0.27187237
6,3,0.3306671
3,3,0.68884295
3,6,0.3488227
6,6,0.32921702
3,3,0.46511927
4,6,0.32403907
5,5,0.80038357
2,5,0.37350824
6,6,0.6553881
6,3,0.3178205
3,4,0.28245842
3,6,0.3950092
0,4,0.31943133
3,3,0.5676357
6,6,0.31419054
3,3,0.7002173
1,0,0.35896152
4,4,0.35734516
3,5,0.46421692
0,3,0.18518326
3,3,0.4210983
5,5,0.433753
4,2,0.19908151
3,3,0.2976128
5,5,0.71232796
5,5,0.7423916
4,4,0.5329551
5,3,0.30202204
5,3,0.19654858
3,6,0.3178435
5,3,0.5574108
6,6,0.37105605
0,3,0.36537883
2,6,0.42011774
0,4,0.31307283
2,3,0.31879997
5,5,0.4263181
2,5,0.68674874
0,3,0.3895502
3,6,0.30705208
0,2,0.21138154
4,3,0.38203672
0,6,0.34517425
2,4,0.41075897
3,3,0.31629443
6,6,0.28054383
3,3,0.3352595
4,3,0.37951759
2,5,0.5861558
1,4,0.28320044
4,6,0.27788416
3,3,0.7312983
0,5,0.42397717
0,5,0.38707066
2,0,0.33003235
4,3,0.35824737
3,6,0.4166849
3,3,0.7011727
6,3,0.47980288
6,6,0.39847708
3,3,0.44018918
3,6,0.33547872
2,4,0.29277948
2,4,0.36862767
0,0,0.26508778
3,3,0.51580507
3,3,0.32533053
5,2,0.23531835
2,4,0.24896307
3,3,0.4760273
3,3,0.85239065
3,4,0.35374016
3,3,0.45684132
3,4,0.24401532
2,4,0.35218507
3,3,0.6690886
0,0,0.33145037
4,4,0.4670229
6,4,0.3610544
3,3,0.37443691
6,3,0.35585257
3,3,0.3627508
6,4,0.28451094
0,3,0.453221
6,4,0.2948639
4,4,0.24807222
0,4,0.28332394
4,3,0.48823103
0,4,0.2923783
4,3,0.2603368
4,6,0.46362725
3,4,0.2766452
2,0,0.22005521
0,3,0.25716153
0,5,0.28401467
5,5,0.9733783
3,3,0.38916025
3,3,0.7940275
3,3,0.8318158
5,5,0.7598537
6,6,0.39660043
6,3,0.30950788
3,3,0.38206103
3,3,0.55716676
6,6,0.25951856
6,4,0.23836961
3,0,0.23511201
3,0,0.3585532
0,6,0.2511213
2,3,0.28894925
6,6,0.2478739
5,5,0.82285666
6,3,0.27343246
3,3,0.44986442
5,3,0.6625849
3,3,0.39977378
4,3,0.35755172
0,4,0.44053203
3,3,0.49368355
3,3,0.4159751
4,6,0.4249091
4,4,0.31195903
4,5,0.32018793
0,6,0.25971577
6,0,0.2978621
2,0,0.39894333
6,3,0.7036871
0,6,0.28452322
3,3,0.38883305
2,4,0.4123583
2,4,0.30060837
4,4,0.37937632
2,5,0.5948285
4,0,0.25365242
5,6,0.27807897
2,4,0.5529897
3,3,0.74800485
3,3,0.25738123
4,0,0.2856028
5,5,0.447794
0,3,0.40902725
6,6,0.39696577
6,4,0.29433036
6,3,0.5223793
6,5,0.2846268
6,3,0.41123
2,5,0.38127992
3,3,0.80853766
3,3,0.2754826
2,5,0.2808661
6,6,0.45264286
6,6,0.21726732
4,3,0.5529644
2,3,0.32288712
2,5,0.43347627
5,5,0.65731674
5,5,0.31231326
4,3,0.26996225
0,3,0.31126723
6,4,0.25045618
0,3,0.31611216
6,4,0.348646
6,4,0.25592554
6,4,0.29063895
0,3,0.24244012
2,0,0.23435965
2,4,0.34374785
2,6,0.27803674
4,3,0.35399666
2,4,0.4309586
3,5,0.34750667
6,0,0.22656274
0,0,0.43131617
5,2,0.3815762
4,4,0.33828977
3,3,0.31527224
5,3,0.3097524
4,4,0.37331778
3,3,0.4085569
3,4,0.38872147
6,5,0.60469234
3,3,0.5684667
6,6,0.47988856
6,4,0.43101674
6,6,0.3251128
2,4,0.49934372
2,3,0.33845332
6,6,0.32796162
4,4,0.37104365
3,3,0.64879495
0,0,0.7567288
3,3,0.7769785
6,5,0.28902015
0,4,0.2727479
2,4,0.28494576
0,0,0.3946893
3,3,0.48457295
3,4,0.32819608
3,3,0.36435023
5,5,0.514294
4,0,0.27365616
6,6,0.45481896
0,6,0.32587108
5,5,0.4081401
0,6,0.3754507
2,3,0.2517951
2,4,0.40069064
3,3,0.53159446
0,5,0.2247413
3,3,0.5711612
6,6,0.3545436
2,4,0.30752715
4,3,0.42766908
4,0,0.36546353
6,3,0.27786404
3,3,0.37503392
3,4,0.26984224
6,6,0.2744836
6,6,0.31213513
6,4,0.6125717
6,6,0.34713334
4,4,0.48503786
3,3,0.71684676
3,3,0.2954148
3,3,0.43897757
5,5,0.5676794
6,4,0.21484806
3,6,0.32344234
6,4,0.31744123
4,4,0.28876257
5,5,0.34268695
0,6,0.28616613
0,0,0.24000311
3,3,0.49154904
0,5,0.34588116
5,4,0.39410287
2,3,0.34251034
4,4,0.2823382
2,5,0.2744128
3,3,0.50906783
3,3,0.46328998
6,2,0.21750155
3,3,0.40732497
6,6,0.45393693
2,0,0.2909089
4,6,0.3072922
3,4,0.35039067
3,3,0.52350205
0,4,0.30949852
4,4,0.3421904
0,4,0.33375177
4,4,0.28699756
3,3,0.40143237
6,6,0.68973726
1,3,0.6205517
6,3,0.5899696
6,4,0.45596197
4,3,0.30060366
6,3,0.41323575
6,4,0.3374092
6,6,0.31216484
0,4,0.28179145
0,5,0.34334993
6,3,0.32749504
3,5,0.25212497
0,0,0.342422
1,3,0.19417153
3,3,0.5837364
3,6,0.3353362
3,3,0.4714559
3,3,0.49891484
5,4,0.26379526
4,3,0.30781108
5,3,0.46654758
2,6,0.26901498
0,2,0.20558754
4,3,0.4937478
5,5,0.2537769
6,3,0.27349535
5,5,0.7921183
3,6,0.29834208
6,6,0.2942659
0,4,0.20215867
0,3,0.4678278
3,4,0.22631213
3,3,0.38431036
6,6,0.61957836
2,4,0.331842
2,3,0.3568026
6,3,0.25277868
2,6,0.3121413
3,6,0.28406858
5,5,0.6386888
4,4,0.20835274
4,4,0.23472328
0,0,0.23723418
4,6,0.4171719
6,6,0.36198074
6,5,0.23034607
6,3,0.66304296
2,5,0.5886634
3,3,0.39233494
2,3,0.3677817
3,4,0.3300128
4,4,0.25748047
4,3,0.5177527
5,5,0.8774687
4,4,0.32793632
3,3,0.70823205
3,2,0.33740532
0,0,0.3983791
6,4,0.38199344
3,3,0.30570626
3,3,0.46228758
0,2,0.3528728
3,3,0.8462365
6,3,0.22603765
0,0,0.31480518
3,4,0.31666145
3,3,0.7458693
2,6,0.290909
5,0,0.29535767
2,2,0.37270525
0,5,0.54160446
3,4,0.25452173
4,3,0.4693245
5,5,0.82919616
4,0,0.26451248
4,6,0.46106416
6,4,0.26938608
6,3,0.2710947
6,3,0.29840714
4,3,0.8478442
3,3,0.6182299
4,6,0.31548744
2,4,0.28680727
3,3,0.5256546
4,4,0.23960485
4,6,0.43100855
2,3,0.3677817
6,4,0.3654643
6,3,0.35152176
2,6,0.27098182
4,6,0.2980507
0,6,0.48834825
3,3,0.36561581
6,6,0.33938882
4,3,0.41701144
0,6,0.34702227
3,3,0.5846691
6,6,0.31552723
3,3,0.46429104
0,0,0.39567545
4,3,0.51151145
2,3,0.26026788
2,6,0.35831743
3,3,0.62547934
0,3,0.28749752
3,3,0.7592851
4,4,0.33495265
6,5,0.47100246
4,4,0.30722144
3,3,0.40945637
4,3,0.44689813
2,3,0.28603595
5,3,0.46948135
2,2,0.31191188
4,2,0.32853144
2,4,0.23035136
6,3,0.35240304
3,3,0.79011977
3,3,0.50258476
3,6,0.2543864
6,6,0.31482464
2,3,0.31686452
4,6,0.46063727
3,3,0.5412518
3,3,0.49723214
2,3,0.79706043
2,6,0.24490277
3,4,0.49888432
0,2,0.35136285
2,5,0.34173754
0,0,0.4116334
